instance,Frac_Neg_Body,Frac_Pos_Body,Frac_Unary_Rules,Frac_Binary_Rules,Frac_Ternary_Rules,Frac_Integrity_Rules,Tight,Problem_Variables,Free_Problem_Variables,Assigned_Problem_Variables,Constraints,Constraints/Vars,Created_Bodies,Program_Atoms,SCCS,Nodes_in_Positive_BADG,Rules,Normal_Rules,Cardinality_Rules,Choice_Rules,Weight_Rules,Frac_Normal_Rules,Frac_Cardinality_Rules,Frac_Choice_Rules,Frac_Weight_Rules,Equivalences,Atom-Atom_Equivalences,Body-Body_Equivalences,Other_Equivalences,Frac_Atom-Atom_Equivalences,Frac_Body-Body_Equivalences,Frac_Other_Equivalences,Binary_Constraints,Ternary_Constraints,Other_Constraints,Frac_Binary_Constraints,Frac_Ternary_Constraints,Frac_Other_Constraints,Choices-1,Conflicts/Choices-1,Avg_Conflict_Levels-1,Avg_LBD_Levels-1,Learnt_from_Conflict-1,Learnt_from_Loop-1,Frac_Learnt_from_Conflict-1,Frac_Learnt_from_Loop-1,Literals_in_Conflict_Nogoods-1,Literals_in_Loop_Nogoods-1,Frac_Literals_in_Conflict_Nogoods-1,Frac_Literals_in_Loop_Nogoods-1,Removed_Nogoods-1,Learnt_Binary-1,Learnt_Ternary-1,Learnt_Others-1,Frac_Removed_Nogood-1,Frac_Learnt_Binary-1,Frac_Learnt_Ternary-1,Frac_Learnt_Others-1,Skipped_Levels_while_Backjumping-1,Avg_Skipped_Levels_while_Backjumping-1,Longest_Backjumping-1,Running_Avg_Conflictlevel-1,Running_Avg_LBD-1
instances/asp/data/potassco-suite/laby/laby_16_16_06.lp,1,0.048,0.9569,0.0205,0.1235,0.7261,0.0002,0,150549,150259,290,552816,3.672,129881,47333,16,38515,149018,148970,32,16,0,0.9997,0.0002,0.0001,0.0,54901,19750,1706,33445,0.3597,0.0311,0.6092,403323,108414,41079,0.7296,0.1961,0.0743,10502,0.0488,307.809,6.768,513,3028,0.1449,0.8551,36485,1123779,0.0314,0.9686,0,28,29,3484,0.0,0.0079,0.0082,0.9839,10473,20.4152,1216,34.76,7.25
instances/asp/data/potassco-suite/laby/laby_15_15_06.lp,1,0.0499,0.9569,0.0224,0.1258,0.7223,0.0003,0,124059,123802,257,455339,3.6703,106925,39351,15,31648,123133,123088,30,15,0,0.9996,0.0002,0.0001,0.0,45719,16486,1377,27856,0.3606,0.0301,0.6093,332210,89264,33865,0.7296,0.196,0.0744,4149,0.1234,276.7539,5.7637,512,7330,0.0653,0.9347,24698,2424174,0.0101,0.9899,0,32,35,7775,0.0,0.0041,0.0045,0.9915,4145,8.0957,2052,8.19,3.55
instances/asp/data/potassco-suite/laby/laby_12_12_07.lp,1,0.0554,0.9562,0.0278,0.1297,0.7143,0.0004,0,62651,62481,170,229380,3.6612,54113,20619,12,15925,62674,62638,24,12,0,0.9994,0.0004,0.0002,0.0,24563,8816,898,14849,0.3589,0.0366,0.6045,167329,44921,17130,0.7295,0.1958,0.0747,7964,0.0645,83.1556,4.2588,514,1471,0.2589,0.7411,17885,63583,0.2195,0.7805,0,37,56,1892,0.0,0.0186,0.0282,0.9531,7941,15.4494,437,34.48,4.65
instances/asp/data/potassco-suite/laby/laby_16_16_02.lp,1,0.0481,0.957,0.0206,0.1238,0.7258,0.0002,0,150544,150254,290,552805,3.672,129849,47343,16,38513,149042,148994,32,16,0,0.9997,0.0002,0.0001,0.0,54876,19746,1695,33435,0.3598,0.0309,0.6093,403317,108385,41103,0.7296,0.1961,0.0744,22730,0.0225,201.4512,3.9434,512,2276,0.1836,0.8164,21576,780656,0.0269,0.9731,0,73,42,2673,0.0,0.0262,0.0151,0.9588,22723,44.3809,1338,38.19,3.43
instances/asp/data/potassco-suite/laby/laby_20_20_10.lp,1,0.0439,0.9575,0.0165,0.1207,0.7318,0.0001,0,296932,296490,442,1092289,3.6786,255766,90808,20,76199,292260,292200,40,20,0,0.9998,0.0001,0.0001,0.0,103286,37274,2657,63355,0.3609,0.0257,0.6134,796997,214216,81076,0.7297,0.1961,0.0742,26581,0.0193,919.0293,8.9043,512,3257,0.1358,0.8642,9544,209377,0.0436,0.9564,0,23,46,3700,0.0,0.0061,0.0122,0.9817,26305,51.377,2641,338.04,7.17
instances/asp/data/potassco-suite/laby/laby_17_17_15.lp,1,0.0469,0.9571,0.0195,0.1231,0.7272,0.0002,0,181345,181020,325,666292,3.6742,156307,56537,17,46408,179240,179189,34,17,0,0.9997,0.0002,0.0001,0.0,65086,23457,1883,39746,0.3604,0.0289,0.6107,486137,130645,49510,0.7296,0.1961,0.0743,25016,0.0205,697.7324,5.9336,512,2651,0.1619,0.8381,8852,1013757,0.0087,0.9913,0,39,17,3107,0.0,0.0123,0.0054,0.9823,24776,48.3906,1320,317.15,6.34
instances/asp/data/potassco-suite/laby/laby_18_18_19.lp,1,0.0459,0.9573,0.0186,0.1225,0.7285,0.0002,0,215772,215410,362,793181,3.676,185887,66807,18,55265,212996,212942,36,18,0,0.9997,0.0002,0.0001,0.0,76523,27621,2081,46821,0.361,0.0272,0.6119,578741,155480,58960,0.7296,0.196,0.0743,25825,0.0198,1339.1621,8.6387,512,4305,0.1063,0.8937,9694,1050632,0.0091,0.9909,0,46,25,4746,0.0,0.0095,0.0052,0.9853,25789,50.3691,3268,496.21,7.33
instances/asp/data/potassco-suite/laby/laby_12_12_16.lp,1,0.0555,0.9561,0.0279,0.13,0.7141,0.0004,0,62657,62487,170,229353,3.6605,54071,20617,12,15913,62646,62610,24,12,0,0.9994,0.0004,0.0002,0.0,24503,8796,863,14844,0.359,0.0352,0.6058,167296,44951,17106,0.7294,0.196,0.0746,7981,0.0644,172.7121,14.1887,514,1187,0.3022,0.6978,81430,95139,0.4612,0.5388,0,10,19,1672,0.0,0.0059,0.0112,0.983,7940,15.4475,349,72.49,4.79
instances/asp/data/potassco-suite/laby/laby_10_10_20.lp,1,0.0614,0.9556,0.0338,0.1351,0.7042,0.0006,0,35894,35772,122,131125,3.6531,31044,12250,10,9077,36253,36223,20,10,0,0.9992,0.0006,0.0003,0.0,14896,5332,620,8944,0.3579,0.0416,0.6004,95651,25647,9827,0.7295,0.1956,0.0749,8585,0.0596,68.1816,5.8887,512,1140,0.3099,0.6901,41677,91051,0.314,0.686,0,28,29,1595,0.0,0.0169,0.0176,0.9655,8555,16.709,299,27.17,7.82
instances/asp/data/potassco-suite/laby/laby_14_14_14.lp,1,0.0514,0.9566,0.0239,0.1268,0.7203,0.0003,0,100302,100076,226,367816,3.6671,86490,32170,14,25567,99737,99695,28,14,0,0.9996,0.0003,0.0001,0.0,37656,13556,1197,22903,0.36,0.0318,0.6082,268326,72090,27400,0.7295,0.196,0.0745,7605,0.0673,266.1719,5.7285,512,1457,0.26,0.74,13357,139777,0.0872,0.9128,0,24,29,1916,0.0,0.0122,0.0147,0.9731,7538,14.7227,424,314.19,6.18
instances/asp/data/potassco-suite/laby/laby_18_18_03.lp,1,0.046,0.9573,0.0186,0.1225,0.7285,0.0002,0,215764,215402,362,793126,3.6759,185865,66807,18,55259,212981,212927,36,18,0,0.9997,0.0002,0.0001,0.0,76512,27614,2069,46829,0.3609,0.027,0.612,578694,155492,58940,0.7296,0.196,0.0743,24194,0.0212,848.2207,5.0938,512,4242,0.1077,0.8923,7812,830344,0.0093,0.9907,0,29,62,4663,0.0,0.0061,0.013,0.9809,24138,47.1445,3227,177.21,3.72
instances/asp/data/potassco-suite/laby/laby_17_17_11.lp,1,0.0472,0.9572,0.0198,0.1236,0.7266,0.0002,0,181465,181140,325,666754,3.6743,156323,56589,17,46404,179424,179373,34,17,0,0.9997,0.0002,0.0001,0.0,65059,23484,1805,39770,0.361,0.0277,0.6113,486479,130744,49531,0.7296,0.1961,0.0743,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512,-512
instances/asp/data/potassco-suite/laby/laby_19_19_13.lp,1,0.0448,0.9574,0.0174,0.1213,0.7306,0.0002,0,254245,253844,401,934842,3.6769,218977,78161,19,65166,250428,250371,38,19,0,0.9998,0.0002,0.0001,0.0,89131,32170,2315,54646,0.3609,0.026,0.6131,682079,183404,69359,0.7296,0.1962,0.0742,15274,0.0335,1467.002,6.7285,512,5031,0.0924,0.9076,11168,975751,0.0113,0.9887,0,22,40,5481,0.0,0.004,0.0072,0.9888,15146,29.582,2621,140.64,4.21
instances/asp/data/potassco-suite/laby/laby_12_12_10.lp,1,0.0556,0.9562,0.028,0.1303,0.7137,0.0004,0,62617,62447,170,229245,3.6611,54062,20626,12,15903,62672,62636,24,12,0,0.9994,0.0004,0.0002,0.0,24549,8814,891,14844,0.359,0.0363,0.6047,167228,44892,17125,0.7295,0.1958,0.0747,7389,0.0693,95.2168,5.7695,512,1152,0.3077,0.6923,47371,80501,0.3705,0.6295,0,25,12,1627,0.0,0.015,0.0072,0.9778,7364,14.3828,578,29.86,6.12
instances/asp/data/potassco-suite/pigeon/instance_p13h12.lp.sm,1,0.4474,0.886,0.2193,0.3333,0.0,0.3333,1,195,156,39,38,0.1949,77,220,0,0,114,63,38,13,0,0.5526,0.3333,0.114,0.0,152,24,0,128,0.1579,0.0,0.8421,0,0,38,0.0,0.0,1.0,603,0.8491,55.8652,9.3125,512,0,1.0,0.0,16438,0,1.0,0.0,474,0,0,512,0.9258,0.0,0.0,1.0,550,1.0742,5,54.02,8.99
instances/asp/data/potassco-suite/pigeon/instance_p14_h13.lp.sm,1,0.4472,0.8862,0.2195,0.3333,0.0,0.3333,1,224,182,42,41,0.183,83,251,0,0,123,68,41,14,0,0.5528,0.3333,0.1138,0.0,164,26,0,138,0.1585,0.0,0.8415,0,0,41,0.0,0.0,1.0,619,0.8288,68.0019,10.4308,513,0,1.0,0.0,18197,0,1.0,0.0,477,0,0,513,0.9298,0.0,0.0,1.0,555,1.0819,5,66.5,10.4
instances/asp/data/potassco-suite/pigeon/instance_p15_h14.lp.sm,1,0.447,0.8864,0.2197,0.3333,0.0,0.3333,1,255,210,45,44,0.1725,89,284,0,0,132,73,44,15,0,0.553,0.3333,0.1136,0.0,176,28,0,148,0.1591,0.0,0.8409,0,0,44,0.0,0.0,1.0,620,0.8274,80.8012,11.3333,513,0,1.0,0.0,20658,0,1.0,0.0,472,0,0,513,0.9201,0.0,0.0,1.0,543,1.0585,5,79.13,11.06
instances/asp/data/potassco-suite/pigeon/instance_p11h10.lp.sm,1,0.4479,0.8854,0.2188,0.3333,0.0,0.3333,1,143,110,33,32,0.2238,65,164,0,0,96,53,32,11,0,0.5521,0.3333,0.1146,0.0,128,20,0,108,0.1562,0.0,0.8438,0,0,32,0.0,0.0,1.0,573,0.8935,34.875,7.3359,512,0,1.0,0.0,12973,0,1.0,0.0,470,0,0,512,0.918,0.0,0.0,1.0,541,1.0566,5,32.99,6.96
instances/asp/data/potassco-suite/pigeon/instance_p12h11.lp.sm,1,0.4476,0.8857,0.219,0.3333,0.0,0.3333,1,168,132,36,35,0.2083,71,191,0,0,105,58,35,12,0,0.5524,0.3333,0.1143,0.0,140,22,0,118,0.1571,0.0,0.8429,0,0,35,0.0,0.0,1.0,588,0.8707,44.8613,8.3828,512,0,1.0,0.0,14729,0,1.0,0.0,438,0,0,512,0.8555,0.0,0.0,1.0,546,1.0664,5,43.38,8.35
instances/asp/data/potassco-suite/planning/coins/coins12.lp-27-6063.sm,1,0.0153,0.462,0.0109,0.2015,0.6156,0.3174,1,297327,154960,142367,548810,1.8458,466249,338943,0,0,598999,522886,54,76059,0,0.8729,0.0001,0.127,0.0,770901,190199,73556,507146,0.2467,0.0954,0.6579,383732,140224,24854,0.6992,0.2555,0.0453,835,0.6168,77.0816,4.5806,515,0,1.0,0.0,10253,0,1.0,0.0,0,7,36,472,0.0,0.0136,0.0699,0.9165,774,1.5029,11,65.29,5.24
instances/asp/data/potassco-suite/planning/coins/coins08.lp-19-228.sm,1,0.0291,0.4674,0.0221,0.1871,0.6086,0.3044,1,58819,36380,22439,117708,2.0012,72860,53405,0,0,91965,79748,38,12179,0,0.8672,0.0004,0.1324,0.0,123937,24777,7140,92020,0.1999,0.0576,0.7425,78106,35212,4390,0.6636,0.2991,0.0373,918,0.5588,49.5536,4.655,513,0,1.0,0.0,11866,0,1.0,0.0,0,10,23,480,0.0,0.0195,0.0448,0.9357,882,1.7193,12,40.56,5.1
instances/asp/data/potassco-suite/planning/coins/coins07.lp-17-265.sm,1,0.0308,0.4683,0.023,0.1884,0.6072,0.3036,1,52183,32306,19877,104522,2.003,65212,48039,0,0,82481,71550,34,10897,0,0.8675,0.0004,0.1321,0.0,111618,22279,6509,82830,0.1996,0.0583,0.7421,69356,31292,3874,0.6636,0.2994,0.0371,872,0.5872,49.3867,4.7695,512,0,1.0,0.0,10625,0,1.0,0.0,0,11,29,472,0.0,0.0215,0.0566,0.9219,841,1.6426,9,35.46,4.85
instances/asp/data/potassco-suite/planning/coins/coins07.lp-24-760.sm,1,0.026,0.4659,0.0204,0.1848,0.6111,0.3057,1,75437,46586,28851,151128,2.0034,91980,66820,0,0,115675,100243,48,15384,0,0.8666,0.0004,0.133,0.0,155368,31246,8749,115373,0.2011,0.0563,0.7426,100268,45180,5680,0.6635,0.299,0.0376,1053,0.4862,99.9141,4.3359,512,0,1.0,0.0,8800,0,1.0,0.0,0,10,32,470,0.0,0.0195,0.0625,0.918,972,1.8984,12,87.43,3.98
instances/asp/data/potassco-suite/planning/coins/coins12.lp-29-20025.sm,1,0.0147,0.4616,0.0105,0.201,0.6163,0.3177,1,321027,167264,153763,592718,1.8463,500745,363285,0,0,642787,561036,58,81693,0,0.8728,0.0001,0.1271,0.0,827145,204281,78548,544316,0.247,0.095,0.6581,414452,151360,26906,0.6992,0.2554,0.0454,933,0.5488,93.668,4.5645,512,0,1.0,0.0,9213,0,1.0,0.0,0,7,35,470,0.0,0.0137,0.0684,0.918,852,1.6641,12,83.25,5.07
instances/asp/data/potassco-suite/planning/coins/coins07.lp-21-429.sm,1,0.0277,0.4667,0.0213,0.186,0.6097,0.305,1,65471,40466,25005,131154,2.0032,80508,58771,0,0,101449,87946,42,13461,0,0.8669,0.0004,0.1327,0.0,136618,27403,7789,101426,0.2006,0.057,0.7424,87020,39228,4906,0.6635,0.2991,0.0374,898,0.5702,79.5527,5.0234,512,0,1.0,0.0,10319,0,1.0,0.0,0,11,30,471,0.0,0.0215,0.0586,0.9199,826,1.6133,9,68.15,6.46
instances/asp/data/potassco-suite/planning/coins/coins06.lp-17-102.sm,1,0.0308,0.4683,0.023,0.1884,0.6072,0.3036,1,51707,31910,19797,103334,1.9985,65210,48039,0,0,82481,71550,34,10897,0,0.8675,0.0004,0.1321,0.0,111225,22295,6577,82353,0.2004,0.0591,0.7404,68628,31728,2978,0.6641,0.307,0.0288,1020,0.5029,52.0955,5.9123,513,0,1.0,0.0,8335,0,1.0,0.0,0,7,30,476,0.0,0.0136,0.0585,0.9279,980,1.9103,24,43.46,7.43
instances/asp/data/potassco-suite/planning/coins/coins14.lp-25-15526.sm,1,0.0161,0.4624,0.0113,0.2022,0.6149,0.317,1,272347,141556,130791,500800,1.8388,431753,314633,0,0,555211,484736,50,70425,0,0.8731,0.0001,0.1268,0.0,715094,176261,69061,469772,0.2465,0.0966,0.6569,350030,128080,22690,0.6989,0.2558,0.0453,818,0.6259,32.7246,4.9824,512,0,1.0,0.0,11304,0,1.0,0.0,0,4,46,462,0.0,0.0078,0.0898,0.9023,787,1.5371,24,31.54,4.71
instances/asp/data/potassco-suite/planning/coins/coins15.lp-25-20100.sm,1,0.0161,0.4624,0.0113,0.2022,0.6149,0.317,1,274267,143364,130903,506654,1.8473,431756,314601,0,0,555211,484736,50,70425,0,0.8731,0.0001,0.1268,0.0,715766,176185,68628,470953,0.2461,0.0959,0.658,354180,129736,22738,0.6991,0.2561,0.0449,1326,0.3876,91.5875,4.1362,514,0,1.0,0.0,9543,0,1.0,0.0,0,7,60,447,0.0,0.0136,0.1167,0.8696,1253,2.4377,19,77.59,4.82
instances/asp/data/potassco-suite/planning/coins/coins14.lp-23-1490.sm,1,0.017,0.463,0.0118,0.2029,0.6139,0.3166,1,248647,129252,119395,456892,1.8375,397257,290291,0,0,511423,446586,46,64791,0,0.8732,0.0001,0.1267,0.0,658850,162179,64069,432602,0.2462,0.0972,0.6566,319310,116944,20638,0.6989,0.256,0.0452,770,0.6649,28.7285,5.0391,512,0,1.0,0.0,11687,0,1.0,0.0,0,4,34,474,0.0,0.0078,0.0664,0.9258,745,1.4551,20,28.24,5.59
instances/asp/data/potassco-suite/planning/coins/coins07.lp-22-7117.sm,1,0.0271,0.4664,0.021,0.1856,0.6102,0.3052,1,68793,42506,26287,137812,2.0033,84332,61454,0,0,106191,92045,44,14102,0,0.8668,0.0004,0.1328,0.0,142868,28684,8109,106075,0.2008,0.0568,0.7425,91436,41212,5164,0.6635,0.299,0.0375,910,0.5626,85.4688,4.2734,512,0,1.0,0.0,8578,0,1.0,0.0,0,8,35,469,0.0,0.0156,0.0684,0.916,836,1.6328,12,77.55,4.4
instances/asp/data/potassco-suite/planning/coins/coins07.lp-26-1722.sm,1,0.0251,0.4654,0.0199,0.1841,0.6118,0.3061,1,82081,50666,31415,164444,2.0034,99628,72186,0,0,125159,108441,52,16666,0,0.8664,0.0004,0.1332,0.0,167868,33808,9389,124671,0.2014,0.0559,0.7427,109100,49148,6196,0.6634,0.2989,0.0377,1033,0.4966,115.1189,4.5205,513,0,1.0,0.0,8174,0,1.0,0.0,0,12,53,448,0.0,0.0234,0.1033,0.8733,928,1.809,10,106.65,5.32
instances/asp/data/potassco-suite/planning/coins/coins07.lp-19-523.sm,1,0.0291,0.4674,0.0221,0.1871,0.6086,0.3044,1,58827,36386,22441,117838,2.0031,72860,53405,0,0,91965,79748,38,12179,0,0.8672,0.0004,0.1324,0.0,124118,24841,7149,92128,0.2001,0.0576,0.7423,78188,35260,4390,0.6635,0.2992,0.0373,876,0.5868,64.786,5.0331,514,0,1.0,0.0,11251,0,1.0,0.0,0,12,28,474,0.0,0.0233,0.0545,0.9222,828,1.6109,9,52.24,5.5
instances/asp/data/potassco-suite/planning/coins/coins09.lp-18-258.sm,1,0.0299,0.4678,0.0225,0.1877,0.6079,0.304,1,55037,33902,21135,109872,1.9963,69033,50722,0,0,87223,75649,36,11538,0,0.8673,0.0004,0.1323,0.0,117178,23548,6853,86777,0.201,0.0585,0.7406,73004,32736,4132,0.6644,0.2979,0.0376,853,0.6002,55.3828,4.6191,512,0,1.0,0.0,10183,0,1.0,0.0,0,4,40,468,0.0,0.0078,0.0781,0.9141,809,1.5801,12,44.63,5.58
instances/asp/data/potassco-suite/planning/coins/coins12.lp-25-423.sm,1,0.0161,0.4624,0.0113,0.2022,0.6149,0.317,1,273627,142656,130971,504902,1.8452,431753,314601,0,0,555211,484736,50,70425,0,0.8731,0.0001,0.1268,0.0,714657,176117,68564,469976,0.2464,0.0959,0.6576,353012,129088,22802,0.6992,0.2557,0.0452,857,0.5974,60.2363,4.6309,512,0,1.0,0.0,10300,0,1.0,0.0,0,8,40,464,0.0,0.0156,0.0781,0.9062,809,1.5801,11,50.19,5.16
instances/asp/data/potassco-suite/planning/coins/coins06.lp-18-210.sm,1,0.0299,0.4678,0.0225,0.1877,0.6079,0.304,1,55029,33950,21079,109992,1.9988,69034,50722,0,0,87223,75649,36,11538,0,0.8673,0.0004,0.1323,0.0,117475,23576,6897,87002,0.2007,0.0587,0.7406,73044,33776,3172,0.6641,0.3071,0.0288,957,0.535,51.9785,4.3535,512,0,1.0,0.0,9400,0,1.0,0.0,0,8,31,473,0.0,0.0156,0.0605,0.9238,907,1.7715,11,44.74,4.59
instances/asp/data/potassco-suite/planning/coins/coins10.lp-21-11883.sm,1,0.0279,0.4667,0.0214,0.1859,0.6097,0.3048,1,65119,40174,24945,130314,2.0012,80506,58787,0,0,101449,87946,42,13461,0,0.8669,0.0004,0.1327,0.0,136314,27427,7802,101085,0.2012,0.0572,0.7416,86516,37684,6114,0.6639,0.2892,0.0469,866,0.5912,77.002,4.7031,512,0,1.0,0.0,9421,0,1.0,0.0,0,6,60,446,0.0,0.0117,0.1172,0.8711,798,1.5586,12,69.21,4.29
instances/asp/data/potassco-suite/planning/coins/coins11.lp-23-2361.sm,1,0.017,0.463,0.0118,0.2029,0.6139,0.3166,1,249963,130380,119583,460684,1.843,397260,290291,0,0,511423,446586,46,64791,0,0.8732,0.0001,0.1267,0.0,660044,162263,63838,433943,0.2458,0.0967,0.6574,321978,117876,20830,0.6989,0.2559,0.0452,774,0.6615,25.6445,7.2598,512,0,1.0,0.0,16839,0,1.0,0.0,0,4,28,480,0.0,0.0078,0.0547,0.9375,754,1.4727,8,23.86,8.85
instances/asp/data/potassco-suite/planning/coins/coins08.lp-20-733.sm,1,0.0284,0.467,0.0217,0.1865,0.6092,0.3047,1,62141,38420,23721,124366,2.0014,76684,56088,0,0,96707,83847,40,12820,0,0.867,0.0004,0.1326,0.0,130187,26058,7460,96669,0.2002,0.0573,0.7425,82522,37196,4648,0.6635,0.2991,0.0374,949,0.5395,62.377,4.709,512,0,1.0,0.0,12682,0,1.0,0.0,0,7,24,481,0.0,0.0137,0.0469,0.9395,892,1.7422,14,55.93,5.89
instances/asp/data/potassco-suite/planning/coins/coins07.lp-25-1853.sm,1,0.0256,0.4656,0.0201,0.1844,0.6115,0.3059,1,78759,48626,30133,157786,2.0034,95804,69503,0,0,120417,104342,50,16025,0,0.8665,0.0004,0.1331,0.0,161618,32527,9069,120022,0.2013,0.0561,0.7426,104684,47164,5938,0.6635,0.2989,0.0376,905,0.5657,111.8574,5.0762,512,0,1.0,0.0,11624,0,1.0,0.0,0,10,36,466,0.0,0.0195,0.0703,0.9102,805,1.5723,9,102.61,5.72
instances/asp/data/potassco-suite/planning/coins/coins11.lp-21-201.sm,1,0.018,0.4636,0.0123,0.2039,0.6129,0.3161,1,226263,118076,108187,416776,1.842,362764,265949,0,0,467635,408436,42,59157,0,0.8734,0.0001,0.1265,0.0,603800,148181,58846,396773,0.2454,0.0975,0.6571,291258,106740,18778,0.6988,0.2561,0.0451,832,0.6154,20.1621,4.959,512,0,1.0,0.0,12534,0,1.0,0.0,0,5,36,471,0.0,0.0098,0.0703,0.9199,813,1.5879,13,19.34,4.55
instances/asp/data/potassco-suite/planning/coins/coins15.lp-21-296.sm,1,0.018,0.4636,0.0123,0.2039,0.6129,0.3162,1,226867,118756,108111,418838,1.8462,362764,265917,0,0,467635,408436,42,59157,0,0.8734,0.0001,0.1265,0.0,603278,148021,58644,396613,0.2454,0.0972,0.6574,292740,107464,18634,0.6989,0.2566,0.0445,1238,0.416,55.7922,4.3864,515,0,1.0,0.0,8871,0,1.0,0.0,0,12,58,445,0.0,0.0233,0.1126,0.8641,1199,2.3282,18,40.71,4.85
instances/asp/data/potassco-suite/planning/coins/coins10.lp-22-15178.sm,1,0.0272,0.4664,0.0211,0.1854,0.6102,0.3051,1,68441,42214,26227,136972,2.0013,84330,61470,0,0,106191,92045,44,14102,0,0.8668,0.0004,0.1328,0.0,142564,28708,8122,105734,0.2014,0.057,0.7417,90932,39604,6436,0.6639,0.2891,0.047,1267,0.4049,83.8363,4.4795,513,0,1.0,0.0,8721,0,1.0,0.0,0,9,46,458,0.0,0.0175,0.0897,0.8928,1199,2.3372,20,71.32,5.1
instances/asp/data/potassco-suite/planning/coins/coins09.lp-20-2239.sm,1,0.0284,0.467,0.0217,0.1865,0.6092,0.3047,1,61681,37982,23699,123188,1.9972,76681,56088,0,0,96707,83847,40,12820,0,0.867,0.0004,0.1326,0.0,129678,26110,7493,96075,0.2013,0.0578,0.7409,81836,36704,4648,0.6643,0.298,0.0377,905,0.5657,69.6719,4.4922,512,0,1.0,0.0,8611,0,1.0,0.0,0,8,41,463,0.0,0.0156,0.0801,0.9043,855,1.6699,12,56.21,4.94
instances/asp/data/potassco-suite/planning/coins/coins15.lp-24-2504.sm,1,0.0165,0.4627,0.0115,0.2026,0.6144,0.3168,1,262417,137212,125205,484700,1.8471,414508,302430,0,0,533317,465661,48,67608,0,0.8731,0.0001,0.1268,0.0,687644,169144,66132,452368,0.246,0.0962,0.6579,338820,124168,21712,0.699,0.2562,0.0448,1132,0.4532,84.731,4.9805,513,0,1.0,0.0,11494,0,1.0,0.0,0,3,45,465,0.0,0.0058,0.0877,0.9064,1061,2.0682,13,74.13,4.97
instances/asp/data/potassco-suite/planning/coins/coins08.lp-23-848.sm,1,0.0265,0.4661,0.0206,0.1852,0.6107,0.3055,1,72107,44540,27567,144340,2.0017,88156,64137,0,0,110933,96144,46,14743,0,0.8667,0.0004,0.1329,0.0,148937,29901,8420,110616,0.2008,0.0565,0.7427,95770,43148,5422,0.6635,0.2989,0.0376,1046,0.4895,78.709,4.1543,512,0,1.0,0.0,11027,0,1.0,0.0,0,9,25,478,0.0,0.0176,0.0488,0.9336,983,1.9199,12,67.87,3.83
instances/asp/data/potassco-suite/planning/coins/coins08.lp-26-4246.sm,1,0.0251,0.4654,0.0199,0.1841,0.6118,0.3061,1,82073,50660,31413,164314,2.002,99628,72186,0,0,125159,108441,52,16666,0,0.8664,0.0004,0.1332,0.0,167687,33744,9380,124563,0.2012,0.0559,0.7428,109018,49100,6196,0.6635,0.2988,0.0377,959,0.5349,107.423,4.7057,513,0,1.0,0.0,12792,0,1.0,0.0,0,7,26,480,0.0,0.0136,0.0507,0.9357,863,1.6823,14,98.71,4.78
instances/asp/data/potassco-suite/planning/coins/coins10.lp-19-827.sm,1,0.0293,0.4674,0.0222,0.1869,0.6086,0.3042,1,58475,36094,22381,116998,2.0008,72858,53421,0,0,91965,79748,38,12179,0,0.8672,0.0004,0.1324,0.0,123814,24865,7162,91787,0.2008,0.0578,0.7413,77684,33844,5470,0.664,0.2893,0.0468,857,0.5974,61.1309,4.7656,512,0,1.0,0.0,8752,0,1.0,0.0,0,6,56,450,0.0,0.0117,0.1094,0.8789,807,1.5762,12,53.71,4.99
instances/asp/data/potassco-suite/planning/coins/coins13.lp-26-20100.sm,1,0.0157,0.4622,0.0111,0.2019,0.6153,0.3172,1,285477,149106,136371,527546,1.8479,449003,326772,0,0,577105,503811,52,73242,0,0.873,0.0001,0.1269,0.0,744056,183374,71359,489323,0.2465,0.0959,0.6576,368902,137856,20788,0.6993,0.2613,0.0394,1120,0.4571,93.8477,4.0195,512,0,1.0,0.0,6829,0,1.0,0.0,0,4,23,485,0.0,0.0078,0.0449,0.9473,1045,2.041,22,86.38,4.64
instances/asp/data/potassco-suite/planning/coins/coins13.lp-21-332.sm,1,0.018,0.4636,0.0123,0.2039,0.6129,0.3162,1,226227,118346,107881,417776,1.8467,362763,265917,0,0,467635,408436,42,59157,0,0.8734,0.0001,0.1265,0.0,603446,148169,58879,396398,0.2455,0.0976,0.6569,292102,109376,16298,0.6992,0.2618,0.039,950,0.54,50.8148,4.3275,513,0,1.0,0.0,9562,0,1.0,0.0,0,9,31,473,0.0,0.0175,0.0604,0.922,911,1.7758,19,41.0,5.17
instances/asp/data/potassco-suite/planning/coins/coins09.lp-19-930.sm,1,0.0291,0.4674,0.0221,0.1871,0.6086,0.3044,1,58359,35942,22417,116530,1.9968,72857,53405,0,0,91965,79748,38,12179,0,0.8672,0.0004,0.1324,0.0,123428,24829,7173,91426,0.2012,0.0581,0.7407,77420,34720,4390,0.6644,0.2979,0.0377,880,0.5818,64.1445,5.1445,512,0,1.0,0.0,9911,0,1.0,0.0,0,8,53,451,0.0,0.0156,0.1035,0.8809,821,1.6035,10,59.7,7.37
